source_ip,destination_ip,protocol,bytes_sent,bytes_received,timestamp
40.239.28.137/23,225.20.221.48/5,NDP,4029,13869,1728259200000
216.139.187.188/13,240.73.208.241/1,IP-in-IP,9121,4852,1728259200000
149.137.50.253/15,203.117.125.47/4,OSPF,10187,9059,1728259200000
3.10.253.79/4,201.62.28.100/13,PPP,2424,1068,1728259200000
27.90.195.113/4,83.235.205.159/16,ARP,7506,4994,1728259200000
33.66.187.67/17,254.123.190.29/6,SCTP,10214,2910,1728259200000
154.225.216.37/16,36.47.106.40/17,SMB,7496,13140,1728259200000
145.211.8.148/13,125.160.29.48/1,SNMP,4756,9881,1728259200000
90.241.33.122/17,34.72.190.148/28,PPTP,2010,8654,1728259200000
254.254.164.92/29,23.145.171.4/20,HSRP,1182,2470,1728259200000
28.205.204.128/31,42.10.38.222/19,VRRP,5245,8209,1728259200000
51.202.136.19/26,133.201.93.92/26,CIFS,14960,8285,1728259200000
189.191.63.205/5,122.161.153.249/29,RIP,10729,1292,1728259200000
29.70.26.158/27,77.132.9.229/16,RSVP,11216,2651,1728259200000
25.11.167.33/21,82.113.216.235/4,UDP,9499,11882,1728259200000
168.170.196.145/16,141.87.181.135/19,SSH,1169,329,1728259200000
125.221.21.212/29,136.149.113.65/3,HTTPS,10228,1520,1728259200000
85.114.149.237/11,169.21.238.139/30,GTP,5546,6902,1728259200000
108.23.200.156/21,104.139.183.19/9,POP3,6157,2740,1728259200000
106.102.12.59/25,55.70.99.14/8,SNMP,14636,7228,1728259200000
25.1.16.227/19,202.118.72.157/18,PPTP,5485,8544,1728259200000
126.87.186.189/5,86.12.239.161/25,HDLC,443,14339,1728259200000
107.61.81.75/28,29.35.173.100/24,SIP,5194,629,1728259200000
101.62.16.95/16,220.10.156.149/21,TCP,10335,6743,1728259200000
227.245.249.112/28,6.123.81.49/23,RTSP,8730,5935,1728259200000
112.91.225.65/27,137.89.43.5/10,GRE,6216,2550,1728259200000
71.153.252.251/31,145.240.226.193/8,SIP,14128,523,1728259200000
164.155.187.82/17,152.213.164.93/24,L2TP,11669,6788,1728259200000
245.174.22.158/29,175.156.165.145/16,IMAP,14,5191,1728259200000
52.119.217.203/31,209.227.40.86/8,SSH,3741,8348,1728259200000
153.230.10.147/27,198.26.226.225/16,POP3,12294,9256,1728259200000
222.6.17.81/22,117.240.206.74/22,L2TP,11457,10518,1728259200000
38.186.138.118/27,57.101.203.192/24,ESP,13445,8066,1728259200000
10.160.53.175/31,212.130.229.118/26,IGMP,3773,4999,1728259200000
138.243.203.20/20,185.231.153.198/8,SMB,14817,8570,1728259200000
78.251.32.126/4,100.64.85.17/8,PPTP,6231,5068,1728259200000
247.12.111.11/1,26.250.62.197/17,OSPF,2478,184,1728259200000
150.169.129.165/9,142.28.91.52/21,POP3,6484,12574,1728259200000
255.243.238.92/14,106.160.175.75/27,DCCP,4386,2494,1728259200000
36.144.52.94/21,130.21.102.88/27,IMAP,8702,3012,1728259200000
221.120.167.12/5,110.27.52.26/9,NDP,6221,10443,1728259200000
126.1.80.2/6,213.230.27.236/31,POP3,8895,4940,1728259200000
113.157.207.230/17,26.177.112.82/1,RTP,3878,14550,1728259200000
78.188.134.0/7,69.233.216.221/2,HDLC,14961,4625,1728259200000
51.8.231.243/2,112.219.6.170/4,CIFS,4342,758,1728259200000
74.101.34.13/8,61.250.176.80/30,FTP,8975,5841,1728259200000
252.219.241.66/24,115.226.121.136/21,CIFS,10874,558,1728259200000
183.238.97.238/2,253.186.158.234/25,SIP,5540,4637,1728259200000
19.168.240.204/27,124.244.204.70/5,TCP,9368,6735,1728259200000
11.72.197.147/1,11.92.94.219/15,EIGRP,8365,13019,1728259200000
59.47.36.236/22,19.77.254.247/16,CDP,4424,6888,1728259200000
141.52.46.162/25,233.192.194.117/9,GRE,741,3343,1728259200000
54.182.55.100/22,97.72.115.78/11,L2TP,6747,2053,1728259200000
223.245.177.177/29,210.135.202.197/19,STP,5245,9507,1728259200000
249.245.33.119/4,32.236.61.234/1,SSH,9114,11686,1728259200000
24.147.93.182/20,192.106.241.124/20,STP,9878,5331,1728259200000
165.164.77.193/15,77.7.82.46/14,LDAP,13125,12391,1728259200000
24.34.144.185/26,250.173.46.133/24,Telnet,4622,3598,1728259200000
68.39.3.193/21,15.14.140.233/14,RSVP,3130,4345,1728259200000
58.92.4.247/12,43.139.180.65/5,LDAP,10600,11112,1728259200000
121.159.83.98/1,5.108.136.122/19,CDP,6482,10797,1728259200000
71.64.157.49/4,38.150.34.181/10,HTTP,60,1867,1728259200000
155.136.175.160/8,109.30.160.160/31,NFS,12485,14765,1728259200000
157.139.195.8/14,229.73.40.56/3,LDAP,13723,14005,1728259200000
214.20.207.101/31,94.185.170.51/10,IS-IS,5645,8263,1728259200000
65.58.202.154/27,115.68.25.42/17,SIP,7540,11120,1728259200000
51.223.210.86/16,4.51.141.57/15,HDLC,2563,7889,1728259200000
38.25.63.65/10,194.28.245.56/27,NDP,14927,10423,1728259200000
54.75.4.127/22,208.46.13.215/15,Telnet,4214,272,1728259200000
28.228.249.177/3,190.54.108.193/20,HTTPS,8351,9218,1728259200000
143.198.233.141/13,201.191.197.30/29,EIGRP,3830,8289,1728259200000
70.88.41.181/9,192.112.62.115/11,ARP,5802,582,1728259200000
33.176.214.191/20,195.81.242.7/24,CIFS,13458,9536,1728259200000
124.24.155.42/22,15.172.34.72/3,GTP,7633,6043,1728259200000
23.56.119.183/15,98.106.207.94/29,BGP,6939,8957,1728259200000
159.155.91.58/4,252.112.243.192/21,HTTP,12661,8095,1728259200000
217.120.22.101/11,139.229.109.82/5,SIP,2449,14597,1728259200000
113.142.166.26/20,102.31.214.138/28,LDP,2339,12252,1728259200000
58.126.242.241/13,174.119.197.72/28,AH,8288,14485,1728259200000
248.149.87.205/8,103.20.47.13/10,LDP,4004,3108,1728259200000
103.100.240.22/9,31.129.137.232/5,NDP,12890,7450,1728259200000
232.91.39.193/14,179.210.7.31/13,FTP,14988,4000,1728259200000
30.97.129.145/9,162.43.53.77/9,RSVP,8279,1250,1728259200000
173.132.176.147/16,95.15.42.2/27,DHCP,4915,8296,1728259200000
133.7.105.157/28,129.12.106.105/10,IS-IS,13504,10958,1728259200000
197.83.5.75/18,208.85.195.231/26,ICMP,7209,12767,1728259200000
14.215.51.48/29,45.105.169.104/30,AH,2152,7584,1728259200000
181.95.123.33/30,243.97.142.183/28,MPLS,8631,1915,1728259200000
179.87.215.185/30,75.189.63.193/26,STP,7782,13810,1728259200000
213.215.208.155/28,45.101.152.165/7,RIP,3642,13431,1728259200000
241.1.59.92/7,67.244.55.163/23,SMB,3869,8039,1728259200000
49.8.17.82/3,95.250.42.145/23,STP,10704,4991,1728259200000
16.189.194.215/3,168.146.110.171/4,CIFS,10648,13987,1728259200000
178.201.210.23/1,142.101.208.171/30,SIP,4115,6039,1728259200000
118.167.240.46/6,203.195.76.225/1,GRE,5842,692,1728259200000
237.71.160.94/14,146.102.220.145/30,GTP,1727,962,1728259200000
204.89.246.222/28,228.224.158.198/15,TCP,9212,3892,1728259200000
53.38.252.38/10,104.49.83.72/26,LLDP,6908,11288,1728259200000
217.104.137.236/25,98.62.70.181/6,RSVP,11227,2230,1728259200000
16.176.20.44/7,112.145.19.111/28,GTP,3620,6302,1728259200000
172.239.209.143/24,4.53.239.23/30,LDAP,2729,2259,1728259200000
253.137.36.101/24,115.84.128.86/9,RSVP,1058,5024,1728259200000
128.38.24.222/15,243.184.131.26/17,HDLC,12334,14447,1728259200000
229.19.156.212/12,120.49.156.59/3,SCTP,5000,5895,1728259200000
152.53.155.189/17,75.38.8.13/12,TCP,10763,1622,1728259200000
10.69.94.129/13,251.169.99.234/13,IMAP,2482,2253,1728259200000
27.22.150.233/8,181.144.108.29/5,PIM,11683,13410,1728259200000
231.126.199.220/1,149.205.206.208/16,CDP,12187,5606,1728259200000
14.218.111.69/28,76.35.233.249/9,GRE,10794,10193,1728259200000
47.16.230.223/14,106.242.84.70/5,BGP,2097,6376,1728259200000
18.235.39.166/28,168.149.51.180/30,CIFS,11492,2004,1728259200000
67.182.200.122/21,124.155.161.65/26,L2TP,1820,9066,1728259200000
128.28.91.172/4,71.163.91.254/6,TFTP,3693,3876,1728259200000
64.134.225.54/11,112.166.221.207/31,IS-IS,6945,7118,1728259200000
13.194.135.18/31,217.209.55.94/13,IGMP,5037,12237,1728259200000
74.228.45.126/12,27.232.172.134/28,HTTP,12468,9761,1728259200000
68.199.196.240/7,39.42.110.62/4,SMTP,8678,2844,1728259200000
64.54.251.230/15,74.27.209.104/2,SMTP,5298,8771,1728259200000
131.97.189.103/20,5.77.50.176/18,RIP,2252,14665,1728259200000
105.224.185.233/27,203.98.197.24/10,VRRP,2950,4523,1728259200000
193.215.74.222/22,195.158.81.2/11,VRRP,2245,6219,1728259200000
166.35.216.233/26,245.107.211.28/27,MPLS,10758,3644,1728259200000
19.189.60.55/11,178.58.14.131/14,Telnet,12064,10389,1728259200000
143.117.144.125/19,234.142.33.202/31,MPLS,10456,1176,1728259200000
243.112.64.98/6,61.149.32.222/28,RTSP,12403,7671,1728259200000
228.26.4.220/11,79.48.50.86/4,L2TP,8560,5289,1728259200000
211.187.9.53/2,232.5.99.142/2,RDP,8407,2337,1728259200000
137.241.10.205/22,230.130.57.247/7,IP-in-IP,10360,4888,1728259200000
35.131.135.76/25,70.173.45.79/19,IS-IS,425,14915,1728259200000
57.54.168.143/25,39.91.214.83/26,PIM,1433,2661,1728259200000
3.241.221.2/16,23.35.97.44/14,NFS,471,13710,1728259200000
51.248.2.170/9,194.1.100.234/3,VRRP,14112,1401,1728259200000
144.154.154.192/4,107.1.158.104/15,MPLS,215,5137,1728259200000
95.242.113.76/1,170.73.1.214/1,LDP,12175,14084,1728259200000
133.67.149.161/31,117.42.60.115/6,AH,10838,13254,1728259200000
62.30.220.88/8,242.12.66.155/1,ICMP,9618,11137,1728259200000
188.201.162.227/8,46.25.18.238/7,L2TP,4196,1155,1728259200000
79.166.75.125/12,84.22.213.149/31,IMAP,3174,1145,1728259200000
131.45.51.80/8,92.59.1.18/25,SCTP,13414,9253,1728259200000
162.223.236.60/14,134.255.195.245/17,BGP,4527,4017,1728259200000
17.198.55.149/20,192.188.27.80/6,DCCP,9292,14389,1728259200000
146.97.64.157/23,128.118.32.53/5,RDP,11502,2176,1728259200000
168.192.170.112/15,48.254.149.215/16,GTP,14443,9853,1728259200000
80.1.118.106/14,70.217.188.72/28,BGP,9729,14999,1728259200000
193.35.216.113/22,59.141.230.138/7,IP-in-IP,10248,7208,1728259200000
39.91.150.186/25,222.127.164.66/5,PIM,9517,8713,1728259200000
231.255.172.180/5,125.232.170.226/26,NFS,8457,2131,1728259200000
172.150.55.98/30,218.136.250.112/19,IP-in-IP,2682,11262,1728259200000
94.5.50.122/4,7.81.230.170/16,L2TP,2772,14136,1728259200000
205.142.48.3/11,2.72.228.187/26,SNMP,3507,6410,1728259200000
255.51.14.239/25,249.62.78.111/5,DHCP,1941,14772,1728259200000
193.137.78.162/15,190.206.224.158/16,CIFS,12705,4569,1728259200000
67.16.36.253/9,85.214.108.21/12,L2TP,11705,8027,1728259200000
97.96.223.133/28,209.251.152.55/31,SMTP,9365,9490,1728259200000
70.60.207.107/27,200.56.103.19/7,IMAP,13440,13984,1728259200000
140.8.218.168/14,57.210.232.225/6,GRE,4166,4717,1728259200000
115.41.253.230/2,155.238.186.184/9,ARP,12801,666,1728259200000
142.130.186.209/18,209.123.93.6/9,EIGRP,859,8371,1728259200000
147.207.201.127/20,187.113.109.118/5,SSH,13344,4119,1728259200000
22.34.114.216/16,126.154.228.31/29,DHCP,11866,8710,1728259200000
51.205.224.150/31,76.102.239.202/9,SMTP,8396,12562,1728259200000
55.83.255.37/20,222.48.207.174/10,FTP,8182,9484,1728259200000
146.131.20.41/29,39.46.1.138/4,HTTPS,3185,9769,1728259200000
80.211.149.43/18,76.196.235.224/1,ARP,5482,544,1728259200000
233.84.55.21/19,235.255.21.200/2,VRRP,14198,10221,1728259200000
104.150.129.43/6,11.160.199.164/31,DNS,1295,7382,1728259200000
65.134.100.222/16,118.174.46.56/18,L2TP,5125,11643,1728259200000
89.139.14.46/19,21.246.211.5/4,SMB,9755,582,1728259200000
193.136.215.129/10,136.92.206.68/7,SMTP,985,3552,1728259200000
123.230.253.122/24,13.205.124.212/8,MPLS,5658,6804,1728259200000
115.134.148.167/14,133.237.158.108/5,Telnet,4496,13586,1728259200000
154.141.153.48/28,176.126.88.6/17,HSRP,3499,10109,1728259200000
219.42.148.42/21,211.101.197.247/6,SSH,10691,3980,1728259200000
119.79.24.55/25,63.101.227.169/30,TFTP,2233,9750,1728259200000
160.138.95.72/27,218.12.58.187/20,SMB,4233,11498,1728259200000
126.10.69.252/18,188.117.26.48/24,FTP,7681,9282,1728259200000
17.29.130.197/8,129.171.183.49/30,HTTP,9205,3736,1728259200000
234.189.223.26/22,66.173.229.233/14,OSPF,11882,12498,1728259200000
218.73.83.110/30,238.49.50.21/7,DCCP,9034,14330,1728259200000
37.244.191.216/24,131.83.7.151/23,DCCP,11645,7972,1728259200000
122.222.214.239/28,94.109.220.204/22,HSRP,3386,10254,1728259200000
210.100.68.128/22,231.92.122.50/19,PIM,7487,3036,1728259200000
228.43.87.60/11,173.163.3.152/28,IP-in-IP,4427,14673,1728259200000
185.31.77.76/4,26.175.142.191/7,IP-in-IP,13544,11289,1728259200000
119.82.119.91/20,25.36.51.69/12,ARP,8086,10908,1728259200000
35.68.143.52/24,5.222.131.2/19,PPTP,6849,6325,1728259200000
39.72.247.158/29,241.23.74.162/11,IP-in-IP,1108,13666,1728259200000
17.19.52.6/8,150.15.169.30/13,BGP,1634,6356,1728259200000
214.130.65.106/10,159.158.60.150/11,HSRP,12547,3976,1728259200000
10.34.89.139/13,255.169.159.116/1,HDLC,10568,661,1728259200000
101.188.176.220/7,24.73.237.40/7,DHCP,8769,11752,1728259200000
162.87.235.197/1,129.232.42.69/19,GTP,5137,9837,1728259200000
91.120.200.232/26,49.254.164.168/18,IS-IS,140,7910,1728259200000
204.151.73.227/4,218.70.84.9/7,RTP,3731,1753,1728259200000
223.53.61.223/31,226.210.225.243/17,EIGRP,10238,2932,1728259200000
136.208.170.64/5,129.213.18.122/22,LDAP,9850,1795,1728259200000
246.38.165.28/20,144.230.4.122/10,Telnet,8331,7347,1728259200000
6.61.204.137/23,144.144.97.77/26,POP3,7441,13776,1728259200000
21.233.63.214/24,120.219.243.214/4,RTP,14249,7093,1728259200000
21.136.73.56/19,90.28.227.167/29,NFS,11691,13755,1728259200000
223.133.56.157/9,0.149.233.10/23,DNS,14416,1393,1728259200000
86.193.180.240/6,240.23.243.139/7,GRE,4951,2844,1728259200000
99.7.148.133/21,125.240.130.92/26,TCP,8919,630,1728259200000
129.186.116.59/2,126.162.5.106/18,ICMP,3732,197,1728259200000
204.135.76.105/18,197.30.101.63/1,RSVP,2476,3856,1728259200000
181.36.30.236/24,155.192.194.85/26,SMB,9139,5076,1728259200000
55.103.129.68/8,11.234.13.6/24,HTTPS,5681,10112,1728259200000
36.88.1.186/4,106.232.91.187/3,SNMP,8117,7341,1728259200000
42.77.184.32/20,166.254.214.234/12,SCTP,8071,12925,1728259200000
135.91.21.220/1,133.139.19.211/16,IMAP,7180,8678,1728259200000
35.211.71.129/31,109.195.148.117/3,SSH,6511,4330,1728259200000
30.145.245.92/29,37.251.128.193/31,ICMP,13080,14017,1728259200000
167.92.160.246/31,190.200.247.100/24,HTTPS,14262,2576,1728259200000
102.36.190.58/9,173.77.97.163/28,ICMP,6151,9500,1728259200000
61.205.211.70/18,72.218.124.156/6,IS-IS,11153,13897,1728259200000
119.161.177.221/7,95.204.137.86/24,PPTP,13462,7386,1728259200000
208.152.186.10/22,19.132.107.69/14,PPP,11970,5444,1728259200000
133.90.242.129/4,10.202.190.173/13,UDP,7264,2082,1728259200000
127.240.64.99/18,2.128.62.161/2,HSRP,11303,14191,1728259200000
117.90.87.14/6,104.222.203.12/8,DCCP,7817,11252,1728259200000
103.251.35.201/10,167.124.215.240/9,RIP,3132,7518,1728259200000
116.237.199.200/16,183.63.146.83/30,RIP,2186,7767,1728259200000
245.165.81.159/15,11.226.86.83/10,UDP,1574,4730,1728259200000
152.15.251.151/27,221.221.213.95/14,LDP,9449,4904,1728259200000
36.87.243.18/17,131.168.13.42/8,ARP,319,7805,1728259200000
85.106.8.78/31,162.127.57.60/29,IGMP,12612,1652,1728259200000
46.226.173.16/21,132.174.72.172/13,VTP,6171,4389,1728259200000
162.7.154.180/8,184.163.218.74/27,ARP,6582,2584,1728259200000
66.189.156.47/29,163.184.42.29/1,PPTP,6698,3919,1728259200000
13.76.174.231/12,138.220.140.26/12,BGP,7782,1883,1728259200000
158.146.46.230/4,183.2.84.82/14,FTP,3499,12203,1728259200000
209.209.21.157/28,245.10.66.59/19,HSRP,533,5380,1728259200000
92.168.121.250/18,104.190.49.130/4,SMTP,4604,12284,1728259200000
46.255.154.62/3,21.204.25.199/23,DHCP,7033,2068,1728259200000
10.171.139.106/15,58.156.46.74/9,HSRP,12655,6535,1728259200000
50.153.231.180/28,214.60.115.217/4,GRE,9824,5852,1728259200000
74.128.12.244/18,214.186.144.32/8,NFS,6687,5291,1728259200000
140.234.160.81/29,118.34.6.15/5,BGP,125,5333,1728259200000
185.17.195.228/6,28.38.57.34/26,RIP,10757,8223,1728259200000
88.159.246.183/12,28.54.243.53/10,SCTP,10770,12988,1728259200000
53.206.160.216/5,53.10.109.153/3,SMTP,10330,9723,1728259200000
237.120.232.195/19,103.24.140.91/2,UDP,9602,3417,1728259200000
198.156.128.104/8,21.81.138.70/13,GTP,8539,10850,1728259200000
10.182.139.130/20,29.132.181.221/19,CIFS,4762,7590,1728259200000
183.169.212.140/25,227.141.56.61/18,TCP,3422,4029,1728259200000
176.178.120.216/5,109.110.91.7/5,IS-IS,4939,8009,1728259200000
202.122.36.204/31,202.222.167.41/3,BGP,9073,11222,1728259200000
14.28.161.53/9,81.232.180.129/9,IGMP,1420,5026,1728259200000
138.89.194.37/29,11.67.51.154/31,RIP,7912,12090,1728259200000
161.29.25.129/19,16.11.231.225/17,RSVP,528,14766,1728259200000
249.103.231.71/9,86.130.5.147/16,EIGRP,10110,4485,1728259200000
67.74.198.112/24,116.208.181.64/4,VTP,14746,6984,1728259200000
220.19.239.123/18,168.225.204.79/11,SNMP,13817,2286,1728259200000
22.54.37.198/24,185.135.83.98/3,CIFS,1909,2770,1728259200000
195.207.96.211/5,216.236.155.23/9,NDP,5588,1552,1728259200000
213.199.252.41/25,191.200.79.16/1,STP,7768,7109,1728259200000
183.217.58.202/1,79.200.170.204/2,IS-IS,13597,5427,1728259200000
220.21.229.87/27,37.234.43.147/9,NFS,13732,7551,1728259200000
86.4.79.146/10,123.208.64.129/26,DCCP,8899,3602,1728259200000
247.203.46.2/7,21.142.213.191/11,UDP,9513,7003,1728259200000
39.247.1.129/9,38.81.86.50/30,TFTP,9077,4898,1728259200000
198.4.167.253/25,32.201.230.48/11,GTP,8700,3155,1728259200000
194.55.173.165/30,200.238.102.137/26,HSRP,14929,7117,1728259200000
225.121.30.36/21,159.86.166.209/22,PIM,9683,9599,1728259200000
134.178.20.17/5,253.183.60.29/22,DNS,8879,6262,1728259200000
201.17.64.56/6,57.56.51.246/23,PIM,6013,12323,1728259200000
74.12.166.252/19,62.221.72.52/22,HDLC,7704,5465,1728259200000
203.166.3.215/7,144.164.4.13/4,PPTP,418,4174,1728259200000
220.228.88.150/16,189.215.16.65/11,RTP,3581,11546,1728259200000
46.67.209.236/6,217.182.97.1/5,LDP,10767,13275,1728259200000
230.150.249.7/2,210.76.131.140/30,UDP,9635,3699,1728259200000
66.117.20.79/3,209.146.219.146/14,MPLS,5359,6718,1728259200000
168.214.242.52/7,191.220.19.179/4,LDAP,4914,4617,1728259200000
134.70.136.144/14,177.106.85.223/13,Telnet,8727,4278,1728259200000
159.189.174.33/3,248.243.5.75/6,GTP,4519,14796,1728259200000
34.220.188.1/19,204.9.6.111/4,POP3,14908,8288,1728259200000
219.76.185.85/30,170.224.197.182/14,IP-in-IP,13894,4406,1728259200000
196.108.151.191/17,6.242.212.38/21,DNS,14167,5217,1728259200000
65.102.174.238/6,162.126.151.203/25,HDLC,8528,14466,1728259200000
100.175.186.117/25,81.164.47.152/26,ICMP,14078,8222,1728259200000
180.19.71.219/9,242.136.160.108/15,IMAP,12080,11044,1728259200000
240.221.162.176/30,80.149.88.122/26,DHCP,10337,2376,1728259200000
229.83.234.44/8,216.214.47.36/20,IP-in-IP,8818,1952,1728259200000
46.69.178.236/19,202.180.92.4/16,NDP,828,14300,1728259200000
233.170.44.244/31,79.82.95.202/24,TFTP,5152,14455,1728259200000
157.196.145.106/31,193.52.204.96/10,SSH,1463,14108,1728259200000
95.214.187.252/5,55.71.153.243/12,POP3,7845,4111,1728259200000
35.164.201.51/3,12.255.41.115/27,RTSP,9592,5537,1728259200000
243.1.146.104/3,200.171.55.16/27,RSVP,11578,4728,1728259200000
130.94.4.219/19,233.58.239.185/22,RTP,6314,3924,1728259200000
158.43.173.69/24,32.5.121.199/17,BGP,14951,3772,1728259200000
202.193.120.116/11,30.248.131.146/19,SNMP,5900,9712,1728259200000
32.123.221.163/30,161.115.34.246/27,DHCP,10872,1777,1728259200000
87.40.222.198/23,3.88.231.59/6,HDLC,3489,12093,1728259200000
5.27.201.216/29,124.119.176.227/15,ARP,3933,5507,1728259200000
132.250.34.250/31,127.213.219.239/1,HSRP,8687,3186,1728259200000
93.29.92.15/8,243.4.213.87/11,NDP,4593,12586,1728259200000
75.210.178.0/12,110.134.189.171/16,EIGRP,11931,6619,1728259200000
115.10.24.228/21,106.79.30.230/23,DNS,11460,14449,1728259200000
104.15.201.242/1,122.115.28.101/8,IS-IS,2856,14657,1728259200000
164.50.166.152/8,70.246.191.247/26,UDP,80,1141,1728259200000
50.82.109.149/28,98.114.127.163/6,MPLS,8391,2447,1728259200000
76.3.106.11/22,253.29.247.103/29,LDAP,2985,11630,1728259200000
120.125.57.102/23,182.178.150.126/23,MPLS,13347,784,1728259200000
157.133.144.73/23,206.167.236.40/2,SNMP,13450,3430,1728259200000
235.130.5.217/29,65.126.108.177/26,PPTP,11143,3514,1728259200000
248.157.187.145/21,184.92.236.74/7,RTP,8763,8877,1728259200000
4.177.244.18/5,25.105.235.198/18,PIM,7153,12754,1728259200000
244.168.87.46/12,85.147.44.228/21,IP-in-IP,14284,7433,1728259200000
1.34.91.12/2,7.181.139.144/10,VRRP,430,10344,1728259200000
37.15.138.64/1,28.218.78.63/4,VRRP,14639,9769,1728259200000
102.21.134.252/21,126.252.127.71/26,ICMP,10288,4297,1728259200000
153.41.95.108/21,3.34.158.139/5,PIM,13316,5936,1728259200000
253.212.23.190/26,225.124.72.194/8,AH,12561,9456,1728259200000
72.179.166.155/19,201.7.139.137/13,SMB,4591,7993,1728259200000
214.74.49.190/16,150.215.220.179/23,IP-in-IP,8018,8448,1728259200000
179.75.89.95/5,162.19.178.128/3,RSVP,4067,2900,1728259200000
63.221.173.45/25,46.215.142.129/4,FTP,12127,13933,1728259200000
43.55.140.194/20,167.188.140.56/13,ARP,5141,6884,1728259200000
41.216.208.248/25,227.137.33.33/23,ICMP,8891,14755,1728259200000
209.146.51.162/9,37.215.198.25/5,DCCP,11720,7042,1728259200000
166.215.244.242/8,103.233.121.203/28,HTTPS,3616,1700,1728259200000
150.238.44.248/14,62.192.239.225/9,DHCP,14344,14516,1728259200000
106.183.229.221/22,17.1.206.141/11,DHCP,2522,6993,1728259200000
252.213.92.7/19,176.193.90.11/21,IMAP,5172,4710,1728259200000
181.76.164.93/6,122.79.161.148/26,PPP,9673,3456,1728259200000
224.180.231.27/7,16.177.207.142/15,HSRP,14929,6290,1728259200000
201.238.11.232/18,156.97.152.90/31,DNS,1942,5325,1728259200000
63.100.52.19/1,105.24.24.146/10,ICMP,3689,1852,1728259200000
220.72.237.200/1,129.184.35.6/7,DNS,9136,7958,1728259200000
